Search Name,Clip Code,Title EN,SubGenre,Genres,Rating,Video Format,Year,Keyword,Start Time,End Time,Data ID,Stream URL,Play Result,Status
"Coming From Venus S3",ENT_VAS_14_2446529,"COMING FROM VENUS S3, EP25","Variety show","Entertainment",1,HD,2018,"",2018-11-26T00:00:00+07:00,,4ce844da-f6b1-4daf-a4ff-a9858d389115,https://censorship.kplus.vn/MediaAssets/Asset/b8338ca0-a9e6-ee11-9144-f40270bf9ea7/StreamPreview,YES,Success
"Coming From Venus S3",ENT_VAS_14_2446525,"COMING FROM VENUS S3, EP24","Variety show","Entertainment",1,HD,2018,"",2018-11-26T00:00:00+07:00,,9bed954b-8fc2-432a-988b-a9bcb7a21223,https://censorship.kplus.vn/MediaAssets/Asset/8b04292a-aae6-ee11-9144-f40270bf9ea7/StreamPreview,YES,Success
"Coming From Venus S3",ENT_VAS_14_2446524,"COMING FROM VENUS S3, EP23","Variety show","Entertainment",1,HD,2018,"",2018-11-19T00:00:00+07:00,,377e7bd1-a4bb-42d4-b20a-d5051025b5eb,https://censorship.kplus.vn/MediaAssets/Asset/93bc1e65-ece9-ef11-8593-0c42a12723cb/StreamPreview,YES,Success
"Coming From Venus S3",ENT_VAS_14_2446412,"COMING FROM VENUS S3, EP21","Variety show","Entertainment",1,HD,2018,"",2018-11-19T00:00:00+07:00,,9b6f03f5-a428-46b6-83b3-78ef8fa20447,https://censorship.kplus.vn/MediaAssets/Asset/8b2356a4-a7e6-ee11-9144-f40270bf9ea7/StreamPreview,YES,Success
"Coming From Venus S3",ENT_VAS_14_2436343,"COMING FROM VENUS S3, EP26","Variety show","Entertainment",1,HD,2018,"",2018-11-26T00:00:00+07:00,,68a9350f-3220-4459-a627-071b072910fd,https://censorship.kplus.vn/MediaAssets/Asset/25858ac5-eae9-ef11-8593-0c42a12723cb/StreamPreview,YES,Success
"Coming From Venus S3",ENT_VAS_14_2436344,"COMING FROM VENUS S3, EP22","Variety show","Entertainment",1,HD,2018,"",2018-11-19T00:00:00+07:00,,a2e563d9-975c-4f11-a63b-009fed3d7c08,https://censorship.kplus.vn/MediaAssets/Asset/5a9f937d-a0e6-ee11-9144-f40270bf9ea7/StreamPreview,YES,Success
"Coming From Venus S3",ENT_VAS_14_2435347,"COMING FROM VENUS S3, EP20","Variety show","Entertainment",1,HD,2018,"",2018-11-19T00:00:00+07:00,,800c8a7c-45a1-4635-b9c8-54b7f57cdc8f,https://censorship.kplus.vn/MediaAssets/Asset/42194144-c1e9-ef11-8593-0c42a12723cb/StreamPreview,YES,Success
"Coming From Venus S3",ENT_VAS_14_a2435301_2435301,"COMING FROM VENUS S3, EP19","Variety show","Entertainment",1,HD,2018,"",2018-11-19T00:00:00+07:00,,5ef77df9-c822-46f3-9e96-7ca66b976ff1,https://censorship.kplus.vn/MediaAssets/Asset/1efbe188-a1e6-ee11-9144-f40270bf9ea7/StreamPreview,YES,Success
"Coming From Venus S3",ENT_VAS_14_2435179,"COMING FROM VENUS S3, EP17","Variety show","Entertainment",1,HD,2018,"",2018-11-19T00:00:00+07:00,,5900bc6c-b8b3-474d-a525-816f28b30b83,https://censorship.kplus.vn/MediaAssets/Asset/8e972609-dbf1-ef11-8593-0c42a12723cb/StreamPreview,YES,Success
"Coming From Venus S3",ENT_VAS_14_2435178,"COMING FROM VENUS S3, EP16","Variety show","Entertainment",1,HD,2018,"",2018-11-19T00:00:00+07:00,,7e8a0cfe-dca0-465b-b2bd-3a5882d1120d,https://censorship.kplus.vn/MediaAssets/Asset/41a33d13-a5e6-ee11-9144-f40270bf9ea7/StreamPreview,YES,Success
"Coming From Venus S3",ENT_VAS_14_2435180,"COMING FROM VENUS S3, EP18","Variety show","Entertainment",1,HD,2018,"",2018-11-19T00:00:00+07:00,,0d51a57c-ea6f-4b81-a857-693277c4c706,https://censorship.kplus.vn/MediaAssets/Asset/9ff29361-85ea-ef11-8593-0c42a12723cb/StreamPreview,YES,Success
"Coming From Venus S3",ENT_VAS_14_12434856_2434856,"COMING FROM VENUS S3, EP15","Variety show","Entertainment",1,HD,2018,"",2018-11-19T00:00:00+07:00,,fd9c963a-db11-4f2b-86bd-099a658b23ca,https://censorship.kplus.vn/MediaAssets/Asset/c0c7ff96-a8e6-ee11-9144-f40270bf9ea7/StreamPreview,YES,Success
"Coming From Venus S3",ENT_VAS_14_12434855_2434855,"COMING FROM VENUS S3, EP14","Variety show","Entertainment",1,HD,2018,"",2018-11-19T00:00:00+07:00,,9c3b2a01-9b40-4a3c-9118-4743d9c3412b,https://censorship.kplus.vn/MediaAssets/Asset/341d70df-a6e6-ee11-9144-f40270bf9ea7/StreamPreview,YES,Success
"Coming From Venus S3",ENT_VAS_14_12434854,"COMING FROM VENUS S3, EP13","Variety show","Entertainment",1,HD,2018,"",2018-11-12T00:00:00+07:00,,6c374aa5-4d01-440b-9738-feee93aa3a22,https://censorship.kplus.vn/MediaAssets/Asset/5b8f6e52-a7e6-ee11-9144-f40270bf9ea7/StreamPreview,YES,Success
"Coming From Venus S3",ENT_VAS_14_12434344,"COMING FROM VENUS S3, EP10","Variety show","Entertainment",3,HD,2018,"",2018-11-12T00:00:00+07:00,,e554ffeb-017d-4337-8603-6dd89515c9dd,https://censorship.kplus.vn/MediaAssets/Asset/eea4d5a8-a3e6-ee11-9144-f40270bf9ea7/StreamPreview,YES,Success
"Coming From Venus S3",ENT_VAS_14_12434345_2434345,"COMING FROM VENUS S3, EP11","Variety show","Entertainment",1,HD,2018,"",2018-11-12T00:00:00+07:00,,0e822571-14bd-4cde-ad15-816102b50b7a,https://censorship.kplus.vn/MediaAssets/Asset/f1fec949-8df1-ef11-8593-0c42a12723cb/StreamPreview,YES,Success
"Coming From Venus S3",ENT_VAS_14_12434346_2434346,"COMING FROM VENUS S3, EP12","Variety show","Entertainment",1,HD,2018,"",2018-11-12T00:00:00+07:00,,dfd7fbc0-3501-4cab-8d2b-aa885ad0174d,https://censorship.kplus.vn/MediaAssets/Asset/d2a12cdc-daf1-ef11-8593-0c42a12723cb/StreamPreview,YES,Success
"Coming From Venus S3",ENT_VAS_14_12433947_2433947,"COMING FROM VENUS S3, EP09","Variety show","Entertainment",3,HD,2018,"",2018-11-12T00:00:00+07:00,,5c9d4f16-07d1-444c-91c8-21ea61a56a3a,https://censorship.kplus.vn/MediaAssets/Asset/ce066df4-a8e6-ee11-9144-f40270bf9ea7/StreamPreview,YES,Success
"Coming From Venus S3",ENT_VAS_14_12433791,"COMING FROM VENUS S3, EP08","Variety show","Entertainment",3,HD,2018,"",2018-11-12T00:00:00+07:00,,098d3bc8-0819-4b66-89c9-484e894fb135,https://censorship.kplus.vn/MediaAssets/Asset/506ccf29-a3e6-ee11-9144-f40270bf9ea7/StreamPreview,YES,Success
"Coming From Venus S3",ENT_VAS_14_2433145,"COMING FROM VENUS S3, EP07","Variety show","Entertainment",3,HD,2018,"",2018-11-12T00:00:00+07:00,,205879ff-9479-4f90-8c36-57dbf645f842,https://censorship.kplus.vn/MediaAssets/Asset/d445a556-a8e6-ee11-9144-f40270bf9ea7/StreamPreview,YES,Success
"Coming From Venus S3",ENT_VAS_14_2433144,"COMING FROM VENUS S3, EP06","Variety show","Entertainment",3,HD,2018,"",2018-11-12T00:00:00+07:00,,8f0b5de9-07be-49ac-827c-b25906a7999f,https://censorship.kplus.vn/MediaAssets/Asset/cd1ff61c-a6e6-ee11-9144-f40270bf9ea7/StreamPreview,YES,Success
"Coming From Venus S3",ENT_VAS_HNCV_14_14_VN_2432791,"COMING FROM VENUS S3, EP05","Variety show","Entertainment",3,HD,2018,"",2018-11-12T00:00:00+07:00,,3b11f8d5-c5df-4d09-8429-cad3e4fdd391,https://censorship.kplus.vn/MediaAssets/Asset/1dd1a669-a0e6-ee11-9144-f40270bf9ea7/StreamPreview,YES,Success
"Coming From Venus S3",ENT_VAS_VN_2432790,"COMING FROM VENUS S3, EP04","Variety show","Entertainment",2,HD,2018,"",2018-11-12T00:00:00+07:00,,f62474b1-3b93-4511-8186-aa3836f9a54f,https://censorship.kplus.vn/MediaAssets/Asset/45818e1f-a7e6-ee11-9144-f40270bf9ea7/StreamPreview,YES,Success
"Coming From Venus S3",ENT_VAS_VN_51562_2431873,"COMING FROM VENUS S3, EP03","Variety show","Entertainment",2,HD,2018,"",2018-10-02T00:00:00+07:00,,84ee52d6-852c-4a52-aafe-d4555ba5a364,https://censorship.kplus.vn/MediaAssets/Asset/e3e1feaf-a3e6-ee11-9144-f40270bf9ea7/StreamPreview,YES,Success
"Coming From Venus S3",ENT_VAS_VN_51561_2431872,"COMING FROM VENUS S3, EP02","Variety show","Entertainment",3,HD,2018,"",2018-10-02T00:00:00+07:00,,f67f9851-bbef-49a1-b70d-90ddc0c09a5d,https://censorship.kplus.vn/MediaAssets/Asset/4cbdac09-ebf0-ef11-8593-0c42a12723cb/StreamPreview,YES,Success
"Coming From Venus S3",ENT_VAS_VN_51560_2431871,"COMING FROM VENUS S3, EP01","Variety show","Entertainment",2,HD,2018,"",2018-10-02T00:00:00+07:00,,27b4e7bc-65fe-495f-87b4-74cc7f1d9d2a,https://censorship.kplus.vn/MediaAssets/Asset/97f6cf39-ecf0-ef11-8593-0c42a12723cb/StreamPreview,YES,Success
"Kids show ",N/A,"","","",,,,"",,,,,N/A,Filtered Out (Trailer/Whitelist)
"Show Bức tường",ENT_MUS__2649709,"LIVESHOW BỨC TƯỜNG TRỞ VỀ","Music","Entertainment",1,HD,,"",2021-05-07T00:00:00+07:00,,ad4d3bb7-5119-4758-bd05-8dd20f29e202,https://censorship.kplus.vn/MediaAssets/Asset/8d9eb44a-09ea-ee11-9144-f40270bf9ea7/StreamPreview,YES,Success
